Season,Episode,Name,Dialog
1,4,Candace,"Heh, they won't get away with it this time!"
1,4,Vivian,"Oh, Candace, dear. Bubela, how good to see you. What a coincidence. Do you know your mom is here?"
1,4,Candace,"Mmm-mmm. Yeah, I do, Mrs. Garcia-Shapiro. I need to talk to her if you don't mind."
1,4,Vivian,Oy-vey. Look how tall you are now. You must've grown a couple of inches since the last time I've saw you.
1,4,Candace,"That was last week, Mrs. Garcia-Shapiro."
1,4,Vivian,"Well your mom's inside, dear. Where are your braces? I thought you were wearing braces."
1,4,Candace,Yeah. MOM! MOM! MOM! (runs inside)
1,4,Linda,"What is it, Candace?"
1,4,Candace,"Oh, you have got to see what Phineas and Ferb are doing!"
1,4,Phineas,"Hey, Ferb. What's the red button for?"
1,4,Candace,MOOOOOOOOM!
1,4,Linda,What is it? What do you want me to see?
1,4,Candace,(guestures toward the boys) Quick!
1,4,Phineas,"Hi, Mom!"
1,4,Linda,"Hi, boys! (to Candace) Well, if that's all, I'll just be getting back to the game."
1,4,Phineas,Good thing we've beefed up the suspension.
1,4,Phineas,Woah! What else can it do?
1,4,Isabella,"(Dreamy look and voice) Hi, Phineas."
1,4,Phineas,"Oh, hi, Isabella."
1,4,Isabella,What'cha doin'?
1,4,Phineas,We're entering The Swamp Oil 500 today.
1,4,Isabella,Aren't you gonna need a pit crew?
1,4,Phineas,Do you know a pit crew?
1,4,Isabella,Well...I know a few people who work well together.
1,4,Phineas,"Great! You're hired! See you at the track. (To Ferb) Hey Ferb, where's Perry?"
1,4,Major Monogram,"Good morning, Agent P. The evil Dr. Doofenshmirtz is up to his old tricks. For reasons completely unknown, he's purchased a giant airship or blimp, as the kids say. Your mission is to find out why, and if necessary, put a stop to it."
1,4,Isabella,"(Dreamily) Hi, Phineas. I got your pit crew."
1,4,Phineas,Cool! See ya in the pits.
1,4,Isabella,"Okay, girls. We're dealing with a 426 cubic inch, fully-blown V8, with hypo lifters, radical cam and a limited slip differential."
1,4,Gretchen,Would that be electronically fuel-injected?
1,4,Candace,Phineas?! PHINEAS! PHIN-E-AS!
1,4,Man,Hey! I can't hear the cars!
1,4,Jeremy,"Hey, Candace! I didn't know you were a racing fan!"
1,4,Candace,"Jeremy. (Slaps) Who, me? Oh, yeah! Yeah, I'm a big fan of those, uh, uh...that red one is cute!"
1,4,Jeremy,"Oh, that's Billy Ray Digler's car. He's great."
1,4,Candace,"Yeah, he's the best. That Billy Roy."
1,4,Jeremy,Billy Ray.
1,4,Candace,"Billy Ray. I-I love it when he turns left... and then he turns... left again, and then-"
1,4,Dave,"And in the 3rd lane, the newcomers Team Phineas! Now is it just me, or does he look a little young to be behind the wheel of a 700 horse power racing machine?"
1,4,Rick,"Yes. Yes, he does."
1,4,Dave,"And look, he's already got his own screaming fans!"
1,4,Candace,(On screen) PHINEAS!
1,4,Phineas,"Hey, Candace is rooting for us!"
1,4,Jeremy,"Candace, you're on the big screen!"
1,4,Candace,"(On screen, slow mo) PHINEAS!"
1,4,Jeremy,And your little brother's gonna be on TV!
1,4,Candace,"Phineas--? (sees him being interviewed) On TV? (Stands up) TV! That's it! They are so busted! Can you wait here for a second? (zips off, but comes back) Thanks. (zips off)"
1,4,Linda,"What is it, Candace? I'm right in the middle of a 3-No trump."
1,4,Candace,(on a payphone at the race) Turn on the TV!
1,4,Linda,"All right. All right, Candace. This better be good."
1,4,Candace,(from the phone) Well? Well? Do you see it?
1,4,Linda,"Just a second, honey."
1,4,Vivian,Turn on the cable box first.
1,4,Linda,"Hmm. All right. (Presses another remote, ejecting a CD) Wait. 'Kay, that's not it. Um, is it this one? No, this is another phone."
1,4,Linda,"Oh, I turned on the stereo!"
1,4,Candace,"(cringing) Mom, hurry up!"
1,4,Linda,"Okay, just a second! (Presses the right remote)"
1,4,TV Narrator,Are you embarrassed about flaking? Itching? Peeling?
1,4,Linda,"Candace, this is a dandruff commercial. Is there something you're trying to tell me?"
1,4,Phineas,"Okay, Ferb. Are we good to go?"
1,4,Rick,"And with the race about to start, there's the Doofenshmirtz Evil Incorporated blimp!"
1,4,Doofenshmirtz,"Ah, Perry the Platypus. I'm glad you're here. Actually, I was just getting ready to serve some PLATYPUS UNDER GLASS! You're just in time to witness my latest invention...my Deflate-inator Ray! Which I will demonstrate by deflating the tires of the Jefferson County Motor Speedway! After which, I will deflate everything in the Tri-State Area! That way, if anyone want's anything flated, they will have to talk to me."
1,4,Candace,"Phineas, you are in big trouble, mister--! (Cars zoom past her, leaving her burnt)"
1,4,Jeremy,"Candace, you got a little..."
1,4,Photographer,(takes picture) Smile! Souvenir picture? Only a dollar.
1,4,Candace,"AAH! (shakes herself clean) Wait a second. (Grabs camera, runs off)"
1,4,Photographer,Hey!
1,4,Candace,"(Takes a picture of Phineas driving) Ee-ee-ee-ee... now, I gotcha!"
1,4,Photographer,"(Snatches picture) Hey, Missy. Two pictures, two bucks."
1,4,Candace,"Oh, yeah, uh, I've only got a dollar, but uh, I just want the one. You can just tear the other one up, 'kay?(The photographer rips one picture)"
1,4,Candace,"(rides out on bike) I've got 'em, NOW! Heeheehee."
1,4,Rick,"And on the fast on the inside lane is Number 42, Team Phineas!"
1,4,Phineas,"Hey, Ferb. Do you think we can get any more power? I mean, I know it's just a battery. But I was thinking"
1,4,Isabella,"Hey, Ferb. We should bring Phineas in for a pit stop. All right, Fireside Girls, let's move, move, move!"
1,4,Isabella,That helmet looks so manly.
1,4,Phineas,Thanks.
1,4,Isabella,"Hit it, Ferb."
1,4,Isabella,"I'm so proud of you girls. And the bow was a nice touch, Gretchen."
1,4,Doofenshmirtz,"(Laughing) Listen to those fools, as they worship their candy-colored race car man. How about a little demonstration of my deflationary prowess? (Fires laser)"
1,4,Man #2,"I got it! (Ball hissing, tires screeching)"
1,4,Race Car Driver,"AAH! (Tires screeching, rams a sign)"
1,4,Rick,The Team Phineas car is avoiding every obstacle! It's like he can see the whole darn track at once!
1,4,Phineas,OH YEAH!
1,4,Racers,We're okay! (Car zooms by)
1,4,Candace,"Well Mom, what do you think of this?"
1,4,Linda,You've...looked better.
1,4,Candace,"Huh? What do you mean--? (looks at picture, starts to cringe)"
1,4,Doofenshmirtz,"Already they fear me, listen to their screams, huh? Imagine the mayhem once my Deflate-inator ray is fully charged. (at the mouse in the machine) Run! Run like the wind, my little indentured rodent. And I will give you some cheese. Heh, I know I had some around here somewhere."
1,4,Doofenshmirtz,I think there's some- There used to be some Roquefort around the back here. I don't...
1,4,Doofenshmirtz,"Hmm? AYYY! AY-AY-AY-AYYY! (Glass breaks) Agh! Oof! (Laser fires, Blimp deflating) Hmm. I suppose I should've seen that coming."
1,4,Candace,"(from inside) But Mom, you've gotta believe me! (cuts inside) Wait a minute. I bet it's still on TV! (runs off)"
1,4,Linda,"(Flatly) That's good, Candace. Go watch a little TV."
1,4,Dave,And look at this amazing finish.
1,4,Candace,"(Stammering) Mom, come quick! Come look-look-look-look-look!!"
1,4,Linda,All right! I'm coming! (stands up)
1,4,Candace,Ee-ee-ee-ee...
1,4,Dave,"Oh no! A blimp is about to hit the broadcasting tower! Oh, the hu-"
1,4,Linda,Ah-huh...?
1,4,Candace,Meap.
1,4,Linda,"(leaving) Deal me back in, Viv."
1,4,Phineas,Hmm. Looks like we're walking.
1,4,Doofenshmirtz,AAH!
1,4,Candace,"(Mimicking Linda) ""Why don't you go back home, Candace?"" ""I'm busy with my bridge game, Candace?"" She has no idea!! (echo)"
1,4,Candace,Gotcha.
1,4,Doofenshmirtz,AHH-AHH-AHH-AHH-AHH! AAH!
1,4,Candace,(Runs up to Vivian's house and repeatedly knocks on the door hard) MOM! MOM! MOM! MOM! MOM!
1,4,Vivian,"Oh, Candace, hello. I can't believe you grown so much, it's unbelievable--"
1,4,Candace,"MOM! (Goes to the living room) Mom, you've gotta see this! It's about your car!"
1,4,Linda,(While Candace smiles) All right. (Candace drags her)
1,4,Candace,"(literally pushes Linda across the street) Come on, come on, come on!"
1,4,Linda,"Candace, you're wearing out the heels of my shoes."
1,4,Candace,"See Mom?! Look, look! I told you--"
1,4,Linda,(Gasps) But...who did this?
1,4,Candace,Phineas and Ferb.
1,4,Linda,You mean...they...?
1,4,Candace,"(overlapping) Yeah, yeah, yeah! (laughs chaotically)"
1,4,Linda,(overjoyed) They washed my car!?
1,4,Candace,(mood changing with each word) Yes!!--No--What?
1,4,Linda,It's beautiful!
1,4,Linda,"I gotta admit, I thought you we're exaggerating a bit, but this is really worth getting excited about!"
1,4,Phineas,"(walking in the background, trophy in hand) Hi, Mom, we're home!"
1,4,Linda,"Hey, boys! I saw what you did today."
1,4,Phineas,"(Referring to the race) Yeah, how'd you like it?"
1,4,Linda,I loved it! Now who wants some snacks?
1,4,Phineas,"(offscreen) Thanks, Mom!"
1,4,Linda,"(At Candace) Honey, close your mouth."
1,4,Phineas,OH YEAH!
1,5,,Scene opens up with a monster destroying the Tri-State Area.
1,5,Candace,"""To think... To dream... Whether 'tis nobler to love, I know not."" Ah, The Princess Sensibilities. My favorite play. What is going on out there?!"
1,5,Candace,Would you keep it down out here?! You guys ruin everything! I am trying to practice the art of acting. And I will not be disturbed by your little movies!
1,5,Phineas,"Not so little anymore. Last week our website got 176,000,000 hits."
1,5,Linda,"Oh, sorry I'm late. They're filming down the street."
1,5,Candace,Filming? What What are they filming?
1,5,Linda,A movie version of the play The Princess Sensibilities.
1,5,Candace,(Gasps) I would be perfect for that part! I've been practicing it for my drama club all summer! I'm gonna get discovered!
1,5,Phineas,"That's serendipitous. Hey, where's Perry?"
1,5,Major Monogram,"There you are, Agent P. There's something very strange going on with Dr. Doofenshmirtz. He's been very quiet lately. A little too quiet. I want you to find out what's not going on, and...uh...put a...stop..to it. I suppose. Good luck, Agent P."
1,5,Candace,"There it is! Excuse me. Uh, Mr. Producer, sir?"
1,5,Producer,I can't talk to you right now. My lead actress just quit!
1,5,Candace,"Well sir, this is your lucky day! (Clears throat) I will replace her. Besides, I know her lines by heart. Listen. ""To think, to dream, whether 'tis nobler to love, I know not."""
1,5,Producer,"Heh. That's not bad. And you know your lines. Mmm, I don't know."
1,5,Candace,I'll do it for free.
1,5,Producer,You're hired.
1,5,Candace,Really?
1,5,Producer,"You bet! With the money I save, I'll be able to hire the hottest new directors in town. Hello?"
1,5,Candace,Wow! I could get used to this!
1,5,Man,"Miss Candace Flynn, here's your contract and your bagel. This is Antoine, your dialog coach, Nikki, your swimming stand-in, and your personal trainers Olga and Chicago Joe."
1,5,Olga,"Charmed, I'm sure."
1,5,Chicago Joe,Drop and give me 20!
1,5,Producer,"Candace, baby! Let me introduce you to the directors of this film."
1,5,Phineas,"Hi, Candace."
1,5,Candace,Phineas and Ferb? What are you doing here?
1,5,Phineas,We're directing the movie. Our new agent arranged the whole thing.
1,5,Isabella,"Look. My client gets 3% of the gross and a piece of the back end, or he walks. Yeah, that's right. You mess with the bull, you get the horns, buddy. (Phone rings) Hello? Syd, baby, you got that 3rd act in line yet?"
1,5,Candace,"Wait, wait! Don't you think they're a little young to be big-budget movie directors?"
1,5,Producer,"With 176,000,000 hits, they could be in diapers for all I care."
1,5,Candace,"Phineas, I don't remember any monsters in The Princess Sensibilities."
1,5,Phineas,We just finished the rewrites this morning.
1,5,Candace,"""The Curse of the Princess Monster""? That is not what I signed up for! Besides, I can't wear this! No one will see my face!"
1,5,Producer,"Yes, but in the end, the curse is lifted! And in your big dramatic scene, you will look stunning! This film could make you a star."
1,5,Candace,Really? A...a...star?
1,5,Man,Hey! Ugly monster! You're needed on the set!
1,5,Candace,I'm coming! (Music playing) Oof! Oof! Won't you stay on? Oof! Darn!
1,5,Dr. Doofenshmirtz,"Perry the Platypus? Why do you keep breaking down my doors? Why don't you knock first? It's not even locked! This time, you'll pay. That's right, fork it over. What? Are you kidding me? This isn't just drywall, you know! It's solid oak! That's more like it. You can't just go busting into people's houses for no reason, you know. Besides, I've given up evil to pursue the art of cheese making. Do you like stinky Limburger? It's a Doofenshmirtz family recipe."
1,5,It's not ready yet. It still has to age for 58 and 1/2 years. (Watch ticking) But who's got that kind of time? Which is why I created,The Age Accelerator...Inator.
1,5,Phineas,"Okay, Candace. This is a very important scene. It is nothing less than the emotional backbone of the whole film. Oh, and the villagers are coming at you with everything they've got."
1,5,Candace,"Uh, what do mean the villa-"
1,5,Phineas,Action! The air force!
1,5,Candace,(Grunting) Ugh! Ow! Ungh! Hey! Wait! Uh!
1,5,Phineas,The space armada from the planet plumbing supplies!
1,5,Candace,(groans)
1,5,Phineas,Beautiful! That's a print!
1,5,Ginger,(Whispering)
1,5,Phineas,"Oh. That's a little embarrassing. (On megaphone) Okay, people, nice rehearsal! Let's take it from the top!"
1,5,Candace,Wow! Is this banana hat for some cool tropical dance number?
1,5,Phineas,We're trying to come up with some exciting camera angles for the big chase scene. So we strapped a camera on to this starving monkey.
1,5,Candace,Aah! Wait! No! (TV static)
1,5,Phineas,"(Laughing) Sorry that monkey cam didn't work out. We're gonna try it with Ferb this time. Now take this sandwich and remember, Ferb hasn't eaten lunch yet. (Ferb imitates the monkey while beginning to charge) Hold on tight."
1,5,Candace,AAH! Wait! NO! (TV static)
1,5,Phineas,"Okay. In this scene, the monster; that's you, gets attacked by 800 cubic feet of rats, spiders, and snakes."
